competitor,competitor_product,vos_product,vos_url,score,confidence,competitor_url
vampirevape.co.uk,voopoo vmate top fill replacement pods - 2pk,voopoo vthru and vmate replacement pods,https://vapeonlinestore.co.uk/products/voopoo-vthru-pods-pack-of-2,1.0,reviewed,https://www.vampirevape.co.uk/voopoo-vmate-top-fill-replacement-pod-2pk
vampirevape.co.uk,geek vape aegis legend 3 mod,geekvape aegis legend 3 kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-legend-3-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-legend-3-mod
vampirevape.co.uk,Voopoo Drag 5 Kit,voopoo drag 5 vape kit,https://vapeonlinestore.co.uk/products/voopoo-drag-5-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-drag-5-kit-gradient-blue
vampirevape.co.uk,Voopoo Drag 5 Mod,voopoo drag 5 vape kit,https://vapeonlinestore.co.uk/products/voopoo-drag-5-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-drag-5-mod-gradient-blue
vampirevape.co.uk,voopoo argus a vape pod kit,Voopoo Argus A Pod Vape Kit,https://vapeonlinestore.co.uk/products/voopoo-argus-a-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-a-vape-pod-kit
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,1.0,high,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit
vampirevape.co.uk,oxva xlim pro 2 vape pod kit,oxva xlim pro 2 pod vape kit,https://vapeonlinestore.co.uk/products/oxva-xlim-pro-2-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-pro-2-vape-pod-kit
vampirevape.co.uk,dojo blast 6000 pod & refill - 20mg,vaporesso dojo blast 6000 prefilled pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-pod-refill-20mg
vampirevape.co.uk,Geekvape Wenax Q Pro Kit,geekvape wenax q pro pod kit,https://vapeonlinestore.co.uk/products/geekvape-wenax-q-pro-pod-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-wenax-q-pro-kit-azure-blue
vampirevape.co.uk,uwell caliburn g3 pro vape pod kit,uwell caliburn g3 pro pod kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g3-pro-pod-kit,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g3-pro-vape-pod-kit
vampirevape.co.uk,Pablo Pouches 24Mg,pablo 50mg nicotine pouches,https://vapeonlinestore.co.uk/products/pablo-50mg-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/pablo-nic-pouches-ice-cold-24mg
vampirevape.co.uk,Killa Pouches 16Mg,killa nicotine pouches next day delivery,https://vapeonlinestore.co.uk/products/killa-nicotine-pouches,1.0,reviewed,https://www.vampirevape.co.uk/killa-nic-pouches-bubblegum-16mg
vampirevape.co.uk,Killa Pouches Extra Strong 16Mg,killa nicotine pouches next day delivery,https://vapeonlinestore.co.uk/products/killa-nicotine-pouches,1.0,reviewed,https://www.vampirevape.co.uk/killa-nicotine-pouch-cold-mint-extra-strong-16mg
vampirevape.co.uk,Killa Pouches Cold X Extra Strong 16Mg,killa nicotine pouches next day delivery,https://vapeonlinestore.co.uk/products/killa-nicotine-pouches,1.0,reviewed,https://www.vampirevape.co.uk/killa-nic-pouches-cold-x-mint-extra-strong-16mg
vampirevape.co.uk,geek vape soul vape pod kit,geekvape soul pod kit,https://vapeonlinestore.co.uk/products/geekvape-soul-pod-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-soul-vape-pod-kit
vampirevape.co.uk,geek vape soul replacement pods - 2pk,geek vape soul replacement pods,https://vapeonlinestore.co.uk/products/geek-vape-soul-pods,1.0,high,https://www.vampirevape.co.uk/geek-vape-soul-replacement-pods-2pk
vampirevape.co.uk,vaporesso xros 4 nano vape pod kit,vaporesso xros 4 nano pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-4-nano-pod-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-4-nano-vape-pod-kit
vampirevape.co.uk,Smok Novo Gt Box Vape Pod Kit,Smok Novo Gt Box Pod Vape Kit,https://vapeonlinestore.co.uk/products/smok-novo-gt-box-pod-kit,1.0,high,https://www.vampirevape.co.uk/smok-novo-gt-box-vape-pod-kit
vampirevape.co.uk,geek vape aegis solo 3 vape kit,geekvape aegis solo 3 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-solo-3-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-solo-3-vape-kit
vampirevape.co.uk,geek vape aegis solo 3 mod,geekvape aegis solo 3 vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-solo-3-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-solo-3-mod
vampirevape.co.uk,aspire pixo vape pod kit,aspire pixo pod vape kit,https://vapeonlinestore.co.uk/products/aspire-pixo-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/aspire-pixo-vape-pod-kit
vampirevape.co.uk,aspire pixo replacement pods - 2pk,aspire pixo 3ml pods pack of 2,https://vapeonlinestore.co.uk/products/aspire-pixo-pods,1.0,high,https://www.vampirevape.co.uk/aspire-pixo-replacement-pods-2pk
vampirevape.co.uk,Geekvape Obelisk Tank,geekvape obelisk tank replacement,https://vapeonlinestore.co.uk/products/geekvape-obelisk-tank,1.0,high,https://www.vampirevape.co.uk/geek-vape-obelisk-tank-gunmetal
vampirevape.co.uk,vaporesso luxe xr pod kit,vaporesso luxe xr kit,https://vapeonlinestore.co.uk/products/vaporesso-luxe-xr-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-luxe-xr-pod-kit
vampirevape.co.uk,lost vape ursa nano pod kit,lost vape ursa nano pod kit uk,https://vapeonlinestore.co.uk/products/ursa-nano-pod-kit-by-lost-vape,1.0,high,https://www.vampirevape.co.uk/lost-vape-ursa-nano-pod-kit
vampirevape.co.uk,innokin adept zlide mod,innokin zlide adept vape kit,https://vapeonlinestore.co.uk/products/zlide-adept-vape-kit,1.0,high,https://www.vampirevape.co.uk/innokin-adept-zlide-mod
vampirevape.co.uk,innokin endura t18e vape tank,innokin endura t18e replacement tank,https://vapeonlinestore.co.uk/products/innokin-endura-t18e-replacement-tank,1.0,high,https://www.vampirevape.co.uk/innokin-endura-t18e-vape-tank
vampirevape.co.uk,horizontech sakerz master vape tank,sakerz master tank by horizontech,https://vapeonlinestore.co.uk/products/sakerz-master-tank-by-horizontech,1.0,high,https://www.vampirevape.co.uk/horizontech-sakerz-master-vape-tank
vampirevape.co.uk,geek vape sonder q 2 vape pod kit,geekvape sonder q2 pod vape kit,https://vapeonlinestore.co.uk/products/geekvape-sonder-q2-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-sonder-q-2-vape-pod-kit
vampirevape.co.uk,oxva vprime vape pod kit,oxva v prime kit pod kit 2600mah,https://vapeonlinestore.co.uk/products/oxva-v-prime-kit-pod-kit,1.0,reviewed,https://www.vampirevape.co.uk/oxva-vprime-vape-pod-kit
vampirevape.co.uk,oxva vprime replacement pods - 2pk,oxva vprime replacement pods pack of 2,https://vapeonlinestore.co.uk/products/oxva-vprime-replacement-pods,1.0,high,https://www.vampirevape.co.uk/oxva-vprime-replacement-pods-2pk
vampirevape.co.uk,geek vape aegis hero q vape pod kit,geek vape aegis hero q vape pod kit,https://vapeonlinestore.co.uk/products/geek-vape-aegis-hero-q-pod-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-hero-q-vape-pod-kit
vampirevape.co.uk,geek vape aegis boost 3 vape kit,geekvape aegis boost 3 pod vape kit,https://vapeonlinestore.co.uk/products/geekvape-aegis-boost-3-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-aegis-boost-3-vape-kit
vampirevape.co.uk,uwell caliburn g3 pro koko vape pod kit,uwell caliburn g3 pro koko vape pod kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g3-pro-koko,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g3-pro-koko-vape-pod-kit
vampirevape.co.uk,vaporesso armour g vape kit,vaporesso armour g vape pod kit,https://vapeonlinestore.co.uk/products/vaporesso-armour-g-vape-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-armour-g-vape-kit
vampirevape.co.uk,vaporesso armour g series empty replacement pods - 2pk,vaporesso armour g / gs replacement pods pack of 2,https://vapeonlinestore.co.uk/products/vaporesso-armour-g-gs-replacement-pods,1.0,reviewed,https://www.vampirevape.co.uk/vaporesso-armour-g-series-empty-replacement-pods-2pk
vampirevape.co.uk,oxva xlim ez replacement pods - 3pk,oxva xlim ez replacement pods,https://vapeonlinestore.co.uk/products/oxva-xlim-ez-replacement-pods,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-ez-replacement-pods-3pk
vampirevape.co.uk,elfbar dual10k prefilled vape kit,Elf Bar Dual 10000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/elf-bar-dual-10k-puff-vape,1.0,high,https://www.vampirevape.co.uk/elfbar-dual10k-prefilled-vape-kit
vampirevape.co.uk,ske crystal cl6000 prefilled vape kit,ske crystal cl6000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-prefilled-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/ske-crystal-cl6000-prefilled-vape-kit
vampirevape.co.uk,ske crystal cl6000 pod & refill,ske crystal cl6000 replacement pods pack of 1,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-pods,1.0,high,https://www.vampirevape.co.uk/ske-crystal-cl6000-prefilled-pod
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/snu-nic-pouches-triple-mango-20pk
vampirevape.co.uk,elux cyberover 6k prefilled vape kit,elux cyberover 6k vape,https://vapeonlinestore.co.uk/products/elux-cyberover-6000,1.0,reviewed,https://www.vampirevape.co.uk/elux-cyberover-6k-prefilled-vape-kit
vampirevape.co.uk,uwell viscore 8000 pod & refill,uwell viscore 8000 puffs prefilled vape pods 20mg,https://vapeonlinestore.co.uk/products/uwell-viscore-8000-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/uwell-viscore-8000-prefilled-pod-refill
vampirevape.co.uk,vampire vape heisenberg nic salt bundle,vampire vape max 10ml nic salts,https://vapeonlinestore.co.uk/products/vampire-vape-max-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-heisenberg-nic-salt-bundle
vampirevape.co.uk,best of the best bar salts bundle,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,high,https://www.vampirevape.co.uk/best-of-the-best-bar-salts-bundle
vampirevape.co.uk,lost vape centaurus n200 mod,lost vape centaurus n200 vape kit,https://vapeonlinestore.co.uk/products/lost-vape-centaurus-n200-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-centaurus-n200-mod
vampirevape.co.uk,lost vape centaurus n200 vape kit,lost vape centaurus n200 vape kit,https://vapeonlinestore.co.uk/products/lost-vape-centaurus-n200-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-centaurus-n200-vape-kit
vampirevape.co.uk,elfbar elfx pro classic edition vape pod kit,elfbar elfx pro classic edition pod kit,https://vapeonlinestore.co.uk/products/elfbar-elfx-pro-classic-edition-pod-kit,1.0,high,https://www.vampirevape.co.uk/elfbar-elfx-pro-classic-edition-vape-pod-kit
vampirevape.co.uk,Vape Bar Salts Passion Fruit Peach Lemon 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-passionfruit-peach-lemon-10ml-e-liquid
vampirevape.co.uk,Vape Bar Salts Cherry Raspberry Apple 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-cherry-raspberry-apple-10ml-e-liquid
vampirevape.co.uk,Vape Bar Salts Dragonfruit Raspberry Grape 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-dragonfruit-raspberry-grape-10ml-e-liquid
vampirevape.co.uk,Vape Bar Salts Blueberry Raspberry Strawberry 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-blueberry-raspberry-strawberry-10ml-e-liquid
vampirevape.co.uk,Vape Bar Salts Peach Pineapple Watermelon 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-peach-pineapple-watermelon-10ml-e-liquid
vampirevape.co.uk,Vape Bar Salts Fizzy Orange 10Ml E-Liquid,vampire vape bar salts 10ml e-liquid juice,https://vapeonlinestore.co.uk/products/vampire-vape-bar-salts-10ml,1.0,reviewed,https://www.vampirevape.co.uk/vampire-vape-bar-salts-fizzy-orange-10ml-e-liquid
vampirevape.co.uk,geek vape digi pro vape pod kit,geekvape digi pro pod mod kit,https://vapeonlinestore.co.uk/products/geekvape-digi-pro-pod-mod-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-digi-pro-vape-pod-kit
vampirevape.co.uk,geek vape digi max vape pod kit,geekvape digi max pod mod kit,https://vapeonlinestore.co.uk/products/geekvape-digi-max-pod-mod-kit,1.0,high,https://www.vampirevape.co.uk/geek-vape-digi-max-vape-pod-kit
vampirevape.co.uk,avomi cliq 6000 puff pod vape kit - 20mg,avomi cliq 6000 puff pod vape kit,https://vapeonlinestore.co.uk/products/avomi-cliq-6000,1.0,high,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pod-vape-kit-20mg
vampirevape.co.uk,Avomi Cliq Prefilled Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/avomi-cliq-prefilled-pods-1pk
vampirevape.co.uk,innokin coolfire pzpulse vape kit,innokin coolfire pzpulse pod vape kit,https://vapeonlinestore.co.uk/products/innokin-coolfire-pzpulse-pod-kit,1.0,high,https://www.vampirevape.co.uk/innokin-coolfire-pzpulse-vape-kit
vampirevape.co.uk,innokin pzpulse empty replacement pod - 1pk,innokin pzpulse empty replacement pod,https://vapeonlinestore.co.uk/products/innokin-pzpulse-replacement-pod,1.0,high,https://www.vampirevape.co.uk/innokin-pzpulse-empty-replacement-pod-1pk
vampirevape.co.uk,lost vape centaurus n100 vape kit,lost vape centaurus n100 vape kit,https://vapeonlinestore.co.uk/products/lost-vape-centaurus-n100-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-centaurus-n100-vape-kit
vampirevape.co.uk,lost vape centaurus n100 mod,lost vape centaurus n100 vape kit,https://vapeonlinestore.co.uk/products/lost-vape-centaurus-n100-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-centaurus-n100-mod
vampirevape.co.uk,vaporesso armour max vape kit with itank t,vaporesso armour max vape kit,https://vapeonlinestore.co.uk/products/vaporesso-armour-max-vape-kit,1.0,reviewed,https://www.vampirevape.co.uk/vaporesso-armour-max-vape-kit-itank-t-version
vampirevape.co.uk,vaporesso armour s vape kit with itank t,vaporesso armour s kit,https://vapeonlinestore.co.uk/products/vaporesso-armour-s-kit,1.0,reviewed,https://www.vampirevape.co.uk/vaporesso-armour-s-vape-kit-itank-t-version
vampirevape.co.uk,geek vape wenax q ultra vape pod kit,geekvape wenax q ultra vape kit,https://vapeonlinestore.co.uk/products/geekvape-wenax-q-ultra,1.0,high,https://www.vampirevape.co.uk/geek-vape-wenax-q-ultra-vape-pod-kit
vampirevape.co.uk,oxva oneo replacement pods - 3pk,oxva oneo replacement pod cartridges pack of 3,https://vapeonlinestore.co.uk/products/oxva-oneo-pod-cartridges,1.0,high,https://www.vampirevape.co.uk/oxva-oneo-replacement-pods-3pk
vampirevape.co.uk,voopoo argus z2 vape pod kit,voopoo argus z2 vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-z2-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-z2-vape-pod-kit
vampirevape.co.uk,allo pava horiz ultra vape pod kit,pava allo horiz ultra vape kit,https://vapeonlinestore.co.uk/products/pava-allo-horiz-ultra,1.0,high,https://www.vampirevape.co.uk/allo-pava-horiz-ultra-vape-pod-kit
vampirevape.co.uk,allo pava horiz replacement pods - 3pk,allo pava horiz replacement pods pack of 3,https://vapeonlinestore.co.uk/products/allo-pava-horiz-replacement-pods,1.0,high,https://www.vampirevape.co.uk/allo-pava-horiz-replacement-pods-3pk
vampirevape.co.uk,voopoo vinci e120 vape pod kit,voopoo vinci e120 pod vape kit,https://vapeonlinestore.co.uk/products/voopoo-vinci-e120-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-vinci-e120-vape-pod-kit
vampirevape.co.uk,lost mary bm600 prefilled vape kit,Lost Mary Bm600 Prefilled Reusable Pod Kit,https://vapeonlinestore.co.uk/products/lost-mary-bm600-disposable-vape,1.0,high,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-vape-kit-20mg
vampirevape.co.uk,lost mary bm600 prefilled pods - 2pk,lost mary bm600 prefilled replacement pods pack of 2,https://vapeonlinestore.co.uk/products/lost-mary-bm600-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/lost-mary-bm600-prefilled-pods-2pk
vampirevape.co.uk,horizontech talons replacement pods - 2pk,horizontech talons replacement pods pack of 2,https://vapeonlinestore.co.uk/products/horizon-tech-talons-replacement-pods,1.0,high,https://www.vampirevape.co.uk/horizontech-talons-replacement-pods-2pk
vampirevape.co.uk,lost mary nera 30k prefilled vape kit,Lost Mary Nera 30000 Puffs Pod Kit,https://vapeonlinestore.co.uk/products/box-of-10-lost-mary-nera-30k,1.0,high,https://www.vampirevape.co.uk/lost-mary-nera-30k-prefilled-vape-kit
vampirevape.co.uk,lost mary nera15k prefilled pods,box of 10 lost mary nera 15k puffs prefilled replacement pods,https://vapeonlinestore.co.uk/products/box-of-10-lost-mary-nera-pods,1.0,high,https://www.vampirevape.co.uk/lost-mary-nera15k-prefilled-pods
vampirevape.co.uk,ske crystal pro 600 prefilled vape kit,ske crystal pro 600 puffs 20mg reusable vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-pro-600,1.0,high,https://www.vampirevape.co.uk/ske-crystal-pro-600-prefilled-vape-kit-20mg
vampirevape.co.uk,ske crystal pro 600 prefilled pods - 2pk,ske 600 pro prefilled replacement pods,https://vapeonlinestore.co.uk/products/ske-600-pro-pre-filled-pods,1.0,high,https://www.vampirevape.co.uk/ske-crystal-pro-600-prefilled-pods-20mg-2pk
vampirevape.co.uk,innokin endura v pro vape pod kit,innokin endura v pro vape pod kit,https://vapeonlinestore.co.uk/products/innokin-endura-v-pro-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/innokin-endura-v-pro-vape-pod-kit
vampirevape.co.uk,innokin coolfire z80 nex vape kit,innokin coolfire z80 nex vape tank kit,https://vapeonlinestore.co.uk/products/innokin-coolfire-z80-nex-vape-tank-kit,1.0,high,https://www.vampirevape.co.uk/innokin-coolfire-z80-nex-vape-kit
vampirevape.co.uk,innokin coolfire z80 nex mod,innokin coolfire z80 nex vape tank kit,https://vapeonlinestore.co.uk/products/innokin-coolfire-z80-nex-vape-tank-kit,1.0,high,https://www.vampirevape.co.uk/innokin-coolfire-z80-nex-mod
vampirevape.co.uk,lost vape thelema elite s vape kit,lost vape thelema elite s vape kit,https://vapeonlinestore.co.uk/products/lost-vape-thelema-elite-s-vape-kit,1.0,high,https://www.vampirevape.co.uk/lost-vape-thelema-elite-s-vape-kit
vampirevape.co.uk,voopoo argus g3 vape pod kit,voopoo argus g3 pod vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-g3,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-g3-vape-pod-kit
vampirevape.co.uk,Dojo Blast 10000 Prefilled Vape Kit,Vaporesso Dojo Blast 10000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-10k,1.0,high,https://www.vampirevape.co.uk/dojo-blast-10k-prefilled-vape-kit
vampirevape.co.uk,vaporesso vibe vape pod kit,vaporesso vibe vape kit,https://vapeonlinestore.co.uk/products/vaporesso-vibe-vape-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-vibe-pod-kit
vampirevape.co.uk,vaporesso vibe se vape pod kit,vaporesso vibe se pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-vibe-se-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-vibe-se-pod-kit
vampirevape.co.uk,Lost Mary Bm6000 Prefilled Vape Kit,Lost Mary Bm6000 Prefilled Pods Vape Kit,https://vapeonlinestore.co.uk/products/triple-mango-lost-mary-bm6000,1.0,high,https://www.vampirevape.co.uk/lost-mary-bm6000-prefilled-vape-kit
vampirevape.co.uk,Lost Mary Bm6000 Prefilled Pods 20Mg,Lost Mary Bm6000 Refill Pods,https://vapeonlinestore.co.uk/products/lost-mary-bm6000-prefilled-replacement-pods,1.0,high,https://www.vampirevape.co.uk/lost-mary-bm6000-prefilled-pod-1pk
vampirevape.co.uk,titan x prefilled vape kit,Titan Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/box-of-10-titan-10000,1.0,high,https://www.vampirevape.co.uk/titan-x-prefilled-starter-pod-kit
vampirevape.co.uk,vaporesso vibe dual mesh smart pod - 2pk,vaporesso vibe dual smart replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-vibe-dual-smart-replacement-pods,1.0,high,https://www.vampirevape.co.uk/vaporesso-vibe-dual-mesh-smart-pod-2pk
vampirevape.co.uk,Ske Bar Prefilled Vape Kit,Ske Bar 600 Compliant Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/crystal-bar-600-puffs-20mg-disposable-vape-device,1.0,reviewed,https://www.vampirevape.co.uk/ske-crystal-bar-prefilled-vape-kit
vampirevape.co.uk,voopoo argus top fill v2 replacement pods - 3pk,voopoo argus top-fill v2 pod cartridges,https://vapeonlinestore.co.uk/products/voopoo-argus-top-fill-v2-pod-cartridges,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-top-fill-cartridge-v2-3pk
vampirevape.co.uk,uwell caliburn g4 vape pod kit,uwell caliburn g4 vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g4-vape-kit,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g4-vape-pod-kit
vampirevape.co.uk,elfbar 600 prefilled replacement pods 2pk,elf bar 600 prefilled pods,https://vapeonlinestore.co.uk/products/elf-bar-600-prefilled-pods,1.0,high,https://www.vampirevape.co.uk/elfbar-600-prefilled-replacement-pods-2pk
vampirevape.co.uk,elfbar 600 prefilled pod kit,Elf Bar 600 Puffs 20Mg Reusable Vape Pod Kit,https://vapeonlinestore.co.uk/products/elf-bar-600-puffs-disposable-vape,1.0,high,https://www.vampirevape.co.uk/elfbar-600-prefilled-pod-kit
vampirevape.co.uk,vozol ace go vape pod kit,vozol ace go vape pod kit,https://vapeonlinestore.co.uk/products/vozol-ace-go-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/vozol-ace-go-vape-pod-kit
vampirevape.co.uk,vozol ace max vape pod kit,vozol ace max pod kit,https://vapeonlinestore.co.uk/products/vozol-ace-max-pod-kit,1.0,high,https://www.vampirevape.co.uk/vozol-ace-max-vape-pod-kit
vampirevape.co.uk,oxva xlim sq pro 2 vape pod kit,oxva xlim sq pro 2 pod vape kit,https://vapeonlinestore.co.uk/products/oxva-xlim-sq-pro-2-pod-vape-kit,1.0,high,https://www.vampirevape.co.uk/oxva-xlim-sq-pro-2-vape-pod-kit
vampirevape.co.uk,eleaf iveni vape pod kit,eleaf iveni vape pod kit,https://vapeonlinestore.co.uk/products/eleaf-iveni-vape-pod-kit,1.0,high,https://www.vampirevape.co.uk/eleaf-iveni-vape-pod-kit
vampirevape.co.uk,eleaf iveni replacement pods - 2pk,eleaf iveni replacement pods,https://vapeonlinestore.co.uk/products/eleaf-iveni-replacement-pods,1.0,high,https://www.vampirevape.co.uk/eleaf-iveni-replacement-pods-2pk
vampirevape.co.uk,vaporesso xros 5 vape pod kit,vaporesso xros 5 pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-5,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-5-vape-pod-kit
vampirevape.co.uk,vaporesso xros 5 mini vape pod kit,vaporesso xros 5 mini pod vape kit,https://vapeonlinestore.co.uk/products/vaporesso-xros-5-mini,1.0,high,https://www.vampirevape.co.uk/vaporesso-xros-5-mini-vape-pod-kit
vampirevape.co.uk,voopoo argus g3 mini vape pod kit,voopoo argus g3 mini pod kit,https://vapeonlinestore.co.uk/products/voopoo-argus-g3-mini,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-g3-mini-vape-pod-kit
vampirevape.co.uk,Nordic Spirit Pouches,nordic spirit nicotine pouches,https://vapeonlinestore.co.uk/products/nordic-spirit-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/nordic-spirit-nic-pouch-forest-berries-20pk
vampirevape.co.uk,innokin ne-mo vape pod kit,innokin ne-mo vape pod kit,https://vapeonlinestore.co.uk/products/innokin-ne-mo-pod-kit,1.0,high,https://www.vampirevape.co.uk/innokin-ne-mo-vape-pod-kit
vampirevape.co.uk,innokin n replacement pods - 3pk,innokin n replacement pods - pack of 3,https://vapeonlinestore.co.uk/products/innokin-n-replacement-pods,1.0,high,https://www.vampirevape.co.uk/innokin-n-replacement-pods-3pk
vampirevape.co.uk,uwell caliburn g4 mini vape pod kit,uwell caliburn g4 mini pod kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-g4-mini-pod-kit,1.0,high,https://www.vampirevape.co.uk/uwell-caliburn-g4-mini-vape-pod-kit
vampirevape.co.uk,ske bar prefilled pods - 1pk,ske bar prefilled replacement pods pack of 1,https://vapeonlinestore.co.uk/products/ske-bar-600-prefilled-pod,1.0,high,https://www.vampirevape.co.uk/ske-bar-prefilled-replacement-pod
vampirevape.co.uk,smok arco digi vape pod kit,smok arco digi pod kit,https://vapeonlinestore.co.uk/products/smok-arco-digi-pod-kit,1.0,high,https://www.vampirevape.co.uk/smok-arco-digi-vape-pod-kit
vampirevape.co.uk,voopoo argus klyc vape pod kit,voopoo argus klyc vape kit,https://vapeonlinestore.co.uk/products/voopoo-argus-klyc-vape-kit,1.0,high,https://www.vampirevape.co.uk/voopoo-argus-klyc-vape-pod-kit
vampirevape.co.uk,Elf Bar Elf Pouches,elf bar elf nicotine pouches,https://vapeonlinestore.co.uk/products/elf-nicotine-pouches,1.0,high,https://www.vampirevape.co.uk/elfbar-elf-nic-pouches-blueberry-raspberry-20pk
vampirevape.co.uk,vaporesso luxe xr max 2 vape kit,vaporesso luxe xr max 2 kit,https://vapeonlinestore.co.uk/products/vaporesso-luxe-xr-max-2-kit,1.0,high,https://www.vampirevape.co.uk/vaporesso-luxe-xr-max-2-kit
