competitor,competitor_product,vos_product,vos_url,score,confidence,competitor_url
vapeshop.co.uk,avomi cliq mini pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,0.7,medium,https://vapeshop.co.uk/products/avomi-cliq-mini-pods
vapeshop.co.uk,voopoo argus snap pods,voopoo argus replacement pods,https://vapeonlinestore.co.uk/products/argus-replacement-pods-by-voopoo,0.7,medium,https://vapeshop.co.uk/products/voopoo-argus-snap-pods
vapeshop.co.uk,Hayati Mini Ultra Refill Pods,hayati mini ultra 1500 puff prefilled replacement pods,https://vapeonlinestore.co.uk/products/hayati-mini-ultra-1500-pods,0.7,medium,https://vapeshop.co.uk/products/strawberry-gb-hayati-mini-ultra-refill-pack
vapeshop.co.uk,hayati mini ultra kit,hayati mini ultra 1500 puffs pod kit,https://vapeonlinestore.co.uk/products/hayati-mini-ultra-1500,0.7,medium,https://vapeshop.co.uk/products/hayati-mini-ultra-kit
vapeshop.co.uk,banana ice lost mary nera15k refill pack,box of 10 lost mary nera 15k puffs prefilled replacement pods,https://vapeonlinestore.co.uk/products/box-of-10-lost-mary-nera-pods,0.7,medium,https://vapeshop.co.uk/products/banana-ice-lost-mary-nera15k-refill-pack
vapeshop.co.uk,ivg smart max kit,Ivg Smart Max 10000 Reusable Vape Kit,https://vapeonlinestore.co.uk/products/ivg-smart-max-10k,0.7,medium,https://vapeshop.co.uk/products/ivg-smart-max-kit
vapeshop.co.uk,voopoo argus v2 pods,voopoo argus top-fill v2 pod cartridges,https://vapeonlinestore.co.uk/products/voopoo-argus-top-fill-v2-pod-cartridges,0.7,medium,https://vapeshop.co.uk/products/voopoo-argus-v2-pods
vapeshop.co.uk,oxva nexlim series vape kit,oxva nexlim pod vape kit,https://vapeonlinestore.co.uk/products/oxva-nexlim-pod-vape-kit,0.7,medium,https://vapeshop.co.uk/products/oxva-nexlim-series-vape-kit
vapeshop.co.uk,ivg pro 12 vape kit,Ivg Pro 12 10000 Prefilled Pods Kit,https://vapeonlinestore.co.uk/products/ivg-pro-10000,0.7,medium,https://vapeshop.co.uk/products/ivg-pro-12-vape-kit
vapeshop.co.uk,For Iqos Iluma,iqos iluma one kit,https://vapeonlinestore.co.uk/products/iqos-iluma-one-kit,0.7,medium,https://vapeshop.co.uk/products/abora-pearl-for-iqos-iluma
vapeshop.co.uk,oxva xlim v3 replacement pods,oxva xlim v3 (top fill) replacement pod cartridges,https://vapeonlinestore.co.uk/products/oxva-xlim-v3-pods,0.7,medium,https://vapeshop.co.uk/products/oxva-xlim-v3-pods
vapeshop.co.uk,vaporesso luxe q/qs replacement pods (pack of 4),vaporesso luxe q mesh 2ml replacement pod,https://vapeonlinestore.co.uk/products/luxe-q-replacement-pods-by-vaporesso,0.7,medium,https://vapeshop.co.uk/products/vaporesso-luxe-q-and-qs-replacement-pods-pack-of-4
vapeshop.co.uk,voopoo tpp replacement mesh coils (pack of 3),tpp replacement coils by voopoo,https://vapeonlinestore.co.uk/products/tpp-replacement-coils-by-voopoo,0.7,medium,https://vapeshop.co.uk/products/voopoo-tpp-replacement-mesh-coils-pack-of-3
vapeshop.co.uk,aspire bvc coils (pack of 5),aspire nautilus bvc replacement coils pack of 5,https://vapeonlinestore.co.uk/products/nautilus-bvc-coil-by-aspire,0.7,medium,https://vapeshop.co.uk/products/aspire-bvc-replacement-coils-pack-of-5
vapeshop.co.uk,nitecore i2 intellicharge charger,i2 battery charger by nitecore,https://vapeonlinestore.co.uk/products/i2-battery-charger-by-nitecore,0.7,medium,https://vapeshop.co.uk/products/nitecore-i2-intellicharge-charger
vapeshop.co.uk,nitecore i4 intellicharge charger,i4 battery charger by nitecore,https://vapeonlinestore.co.uk/products/i4-battery-charger-by-nitecore,0.7,medium,https://vapeshop.co.uk/products/nitecore-i4-intellicharge-charger
vapeshop.co.uk,aspire usb mains wall plug,usb wall plug adapter by aspire,https://vapeonlinestore.co.uk/products/usb-wall-plug-adapter-by-aspire,0.66,low,https://vapeshop.co.uk/products/aspire-usb-mains-wall-plug
vapeshop.co.uk,Avomi Cliq 6000 Refill Pods,avomi cliq prefilled replacement pods,https://vapeonlinestore.co.uk/products/avomi-cliq-prefilled-pods,0.6,low,https://vapeshop.co.uk/products/menthol-avomi-cliq-6000-refill-pack
vapeshop.co.uk,ivg nexio refill pack,ivg nexio 10k refill pods,https://vapeonlinestore.co.uk/products/ivg-nexio-pods,0.6,low,https://vapeshop.co.uk/products/ivg-nexio-refill-pack
vapeshop.co.uk,ivg nexio kit,ivg nexio 10000 puffs prefilled pod kit,https://vapeonlinestore.co.uk/products/ivg-nexio-10000-pod-kit,0.6,low,https://vapeshop.co.uk/products/ivg-nexio-kit
vapeshop.co.uk,voopoo argus multi-ohm pod,voopoo argus replacement pods,https://vapeonlinestore.co.uk/products/argus-replacement-pods-by-voopoo,0.6,low,https://vapeshop.co.uk/products/voopoo-argus-multi-ohm-pod
vapeshop.co.uk,ivg pro kit,ivg pro 5000 prefilled pod kit,https://vapeonlinestore.co.uk/products/ivg-pro-5000-pod-kit,0.6,low,https://vapeshop.co.uk/products/ivg-pro-kit
vapeshop.co.uk,vuse ultra kit - mclaren (limited edition),vuse ultra vape kit,https://vapeonlinestore.co.uk/products/vuse-ultra-vape-kit,0.6,low,https://vapeshop.co.uk/products/vuse-ultra-kit-mclaren-limited-edition
vapeshop.co.uk,Gold Bar Xl Refill Pods,gold bar xl 10k puff refill pods,https://vapeonlinestore.co.uk/products/gold-bar-xl-10k-prefilled-pods,0.6,low,https://vapeshop.co.uk/products/cola-freeze-gold-bar-xl-refill-pack
vapeshop.co.uk,gold bar xl kit,gold bar xl 10k prefilled pod kit,https://vapeonlinestore.co.uk/products/gold-bar-xl-10000,0.6,low,https://vapeshop.co.uk/products/gold-bar-xl-kit
vapeshop.co.uk,hayati rubik kit,Hayati Rubik 7000 Puffs Pod Kit,https://vapeonlinestore.co.uk/products/hayati-rubik-7000,0.6,low,https://vapeshop.co.uk/products/hayati-rubik-kit
vapeshop.co.uk,Nic Salt By Elux Firerose,Elux Firerose 5000 Nic Salt,https://vapeonlinestore.co.uk/products/blue-razz-gummy-elux-firerose-5000-nic-salt,0.6,low,https://vapeshop.co.uk/products/strawberry-banana-nic-salt-by-elux-firerose
vapeshop.co.uk,blu bar vape kit,blu bar 1000 puffs prefilled vape kit,https://vapeonlinestore.co.uk/products/blu-bar-1000-puffs,0.6,low,https://vapeshop.co.uk/products/blu-bar-vape-kit
vapeshop.co.uk,pro blue ivg savr refill pack,ivg savr prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/ivg-savr-prefilled-pods,0.6,low,https://vapeshop.co.uk/products/pro-blue-ivg-savr-refill-pack
vapeshop.co.uk,ivg savr vape kit,ivg savr 3000 puffs disposable pod kit,https://vapeonlinestore.co.uk/products/ivg-savr-3000,0.6,low,https://vapeshop.co.uk/products/ivg-savr-vape-kit
vapeshop.co.uk,aspire pockex starter kit,aspire aio pockex pen kit,https://vapeonlinestore.co.uk/products/aio-pockex-aspire-pen-kit,0.6,low,https://vapeshop.co.uk/products/aspire-pockex-starter-vape-kit
