competitor,competitor_product,vos_product,vos_url,variant_type,missing_variant,vos_status,vos_closest_variant,competitor_price,competitor_url,match_confidence
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,cola lime,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,fresh mint,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,hawaiian oasis,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,hub bub,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,juicy peach,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,paradise punch,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,raspberry watermelon,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,sakura raspberry,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,sour cherry apple,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,sour pineapple mango,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,spearmint,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,strawberry burst,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,strawberry kiwi bubba,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,strawberry watermelon,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled vape kit,pixl 8000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/pixl-8000,flavour,watermelon ice,not listed on VOS,,7.49,https://www.vampirevape.co.uk/pixl-8000-prefilled-pod-kit,high
vampirevape.co.uk,pixl 8000 prefilled pods - 1pk,pixl 8000 prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/pixl-8000-prefilled-pods,flavour,paradise punch,not listed on VOS,,7.99,https://www.vampirevape.co.uk/pixl-8000-prefilled-replacement-pods-1pk,high
vampirevape.co.uk,pixl 8000 prefilled pods - 1pk,pixl 8000 prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/pixl-8000-prefilled-pods,flavour,raspberry watermelon,not listed on VOS,,7.99,https://www.vampirevape.co.uk/pixl-8000-prefilled-replacement-pods-1pk,high
vampirevape.co.uk,pixl 8000 prefilled pods - 1pk,pixl 8000 prefilled pods pack of 1,https://vapeonlinestore.co.uk/products/pixl-8000-prefilled-pods,flavour,sour pineapple mango,not listed on VOS,,7.99,https://www.vampirevape.co.uk/pixl-8000-prefilled-replacement-pods-1pk,high
vampirevape.co.uk,pixl duo 12 prefilled vape kit,pixl duo 12 6000 puffs pod kit,https://vapeonlinestore.co.uk/products/pixl-duo-12-disposable-vape-kit-20mg,flavour,tropical,not listed on VOS,,7.99,https://www.vampirevape.co.uk/pixl-duo-12-prefilled-vape-kit,medium
vampirevape.co.uk,pixl duo 12 prefilled pods,pixl duo 12 replacement pods,https://vapeonlinestore.co.uk/products/pixl-duo-12-replacement-pods,flavour,red,not listed on VOS,,7.99,https://www.vampirevape.co.uk/pixl-duo-12-prefilled-replacement-pods-2pk,high
vampirevape.co.uk,Aspire Pockex Replacement,pockex pyrex tube by aspire,https://vapeonlinestore.co.uk/products/pockex-pyrex-tube-by-aspire,colour,glass,not listed on VOS,,3.99,https://www.vampirevape.co.uk/aspire-pockex-replacement-glass,low
vampirevape.co.uk,ske crystal pro 600 prefilled pods - 2pk,ske 600 pro prefilled replacement pods,https://vapeonlinestore.co.uk/products/ske-600-pro-pre-filled-pods,flavour,blue sour raspberry,not listed on VOS,,4.95,https://www.vampirevape.co.uk/ske-crystal-pro-600-prefilled-pods-20mg-2pk,high
vampirevape.co.uk,ske crystal cl2000 prefilled pods,ske cl2000 refill pods,https://vapeonlinestore.co.uk/products/ske-cl2000-pods,flavour,blueberry raspberry,not listed on VOS,,4.49,https://www.vampirevape.co.uk/ske-crystal-cl2000-prefilled-pods,high
vampirevape.co.uk,ske crystal cl6000 prefilled vape kit,ske crystal cl6000 prefilled pod vape kit,https://vapeonlinestore.co.uk/products/ske-crystal-cl6000-prefilled-pod-vape-kit,flavour,blueberry cherry cranberry,not listed on VOS,,5.99,https://www.vampirevape.co.uk/ske-crystal-cl6000-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal plus prefilled vape kit,ske crystal plus prefilled vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-plus-pod-kit,flavour,aurora blue yellow plus blue raspberry lemonade,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-plus-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal plus prefilled vape kit,ske crystal plus prefilled vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-plus-pod-kit,flavour,aurora pink plus strawberry burst,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-plus-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal plus prefilled vape kit,ske crystal plus prefilled vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-plus-pod-kit,flavour,aurora red blue plus blueberry sour raspberry,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-plus-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal plus prefilled vape kit,ske crystal plus prefilled vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-plus-pod-kit,flavour,aurora red plus watermelon ice,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-plus-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal plus prefilled vape kit,ske crystal plus prefilled vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-plus-pod-kit,flavour,pink plus pink lemonade,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-plus-prefilled-vape-kit,high
vampirevape.co.uk,ske crystal pro 600 prefilled vape kit,ske crystal pro 600 puffs 20mg reusable vape pod kit,https://vapeonlinestore.co.uk/products/ske-crystal-pro-600,flavour,blue sour raspberry,not listed on VOS,,2.99,https://www.vampirevape.co.uk/ske-crystal-pro-600-prefilled-vape-kit-20mg,high
vampirevape.co.uk,Kit,smok fortis vape kit,https://vapeonlinestore.co.uk/products/smok-fortis-vape-kit,colour,blue gradient,not listed on VOS,,10.99,https://www.vampirevape.co.uk/smok-tech247-kit-blue-gradient,low
vampirevape.co.uk,Kit,smok fortis vape kit,https://vapeonlinestore.co.uk/products/smok-fortis-vape-kit,colour,green gradient,not listed on VOS,,10.99,https://www.vampirevape.co.uk/smok-tech247-kit-green-gradient,low
vampirevape.co.uk,Kit,smok fortis vape kit,https://vapeonlinestore.co.uk/products/smok-fortis-vape-kit,flavour,smok247,not listed on VOS,,10.99,https://www.vampirevape.co.uk/smok-tech247-kit-green-gradient,low
vampirevape.co.uk,smok nord 2 replacement pods - 3pk,smok nord 2 replacement pods,https://vapeonlinestore.co.uk/products/smok-nord-2-replacement,resistance,nord,not listed on VOS,,2.99,https://www.vampirevape.co.uk/smok-nord-2-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,0.6ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,1.0ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,1.2ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,clear 0.6ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,clear 0.8ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Smok Novo Refill Pods,smok novo x replacement pods pack of 3,https://vapeonlinestore.co.uk/products/smok-novo-x-replacement-pods,resistance,clear 1.0ohm,not listed on VOS,,6.99,https://www.vampirevape.co.uk/smok-novo-replacement-pods-3pk,high
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,flavour,black ice,not listed on VOS,,3.99,https://www.vampirevape.co.uk/snu-nic-pouches-black-ice-20pk,high
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,flavour,cherry cola,not listed on VOS,,3.99,https://www.vampirevape.co.uk/snu-nicotine-pouches-cherry-cola,high
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,flavour,fizzy energy,not listed on VOS,,3.99,https://www.vampirevape.co.uk/snu-nicotine-pouches-fizzy-energy-20pk,high
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,flavour,tropical punch,not listed on VOS,,3.99,https://www.vampirevape.co.uk/snu-nicotine-pouches-cherry-cola-20pk,high
vampirevape.co.uk,Snu Pouches,snu nicotine pouches,https://vapeonlinestore.co.uk/products/snu-nicotine-pouches,flavour,wild cherry,not listed on VOS,,3.99,https://www.vampirevape.co.uk/snu-nicotine-pouches-wild-cherry-20pk,high
vampirevape.co.uk,Uwell Caliburn Gz2 Vape Pod Kit,uwell caliburn a2 pod starter vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-a2-pod-vape-kit,colour,blue black,not listed on VOS,,10.99,https://www.vampirevape.co.uk/uwell-caliburn-gz2-vape-pod-kit-blue-black,medium
vampirevape.co.uk,Uwell Caliburn Gz2 Vape Pod Kit,uwell caliburn a2 pod starter vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-a2-pod-vape-kit,colour,orange black,not listed on VOS,,10.99,https://www.vampirevape.co.uk/uwell-caliburn-gz2-vape-pod-kit-orange-black,medium
vampirevape.co.uk,Uwell Caliburn Tenet Koko Vape Pod Kit,uwell caliburn tenet vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-tenet-pod-kit,colour,black white,not listed on VOS,,16.99,https://www.vampirevape.co.uk/uwell-caliburn-tenet-koko-vape-pod-kit-black-white,medium
vampirevape.co.uk,Uwell Caliburn Tenet Vape Pod Kit,uwell caliburn tenet vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-tenet-pod-kit,colour,iron gray,not listed on VOS,,15.99,https://www.vampirevape.co.uk/uwell-caliburn-tenet-vape-pod-kit-iron-gray,high
vampirevape.co.uk,Uwell Caliburn Tenet Vape Pod Kit,uwell caliburn tenet vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-tenet-pod-kit,colour,olive green,not listed on VOS,,15.99,https://www.vampirevape.co.uk/uwell-caliburn-tenet-vape-pod-kit-olive-green,high
vampirevape.co.uk,Uwell Caliburn Tenet Koko Vape Pod Kit,uwell caliburn tenet vape kit,https://vapeonlinestore.co.uk/products/uwell-caliburn-tenet-pod-kit,colour,red black,not listed on VOS,,16.99,https://www.vampirevape.co.uk/uwell-caliburn-tenet-koko-vape-pod-kit-red-and-black,medium
vampirevape.co.uk,Vampire Vape Max 10Ml Nic Salt E-Liquid,vampire vape max 10ml nic salts,https://vapeonlinestore.co.uk/products/vampire-vape-max-10ml,strength,5mg,not listed on VOS,,3.99,https://www.vampirevape.co.uk/vampire-vape-max-red-raspberry-blast-10ml-nic-salt-e-liquid,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,cherry ice,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,fizzy lychee,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,grape,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,juicy peach,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,strawberry ice,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go prefilled transparent pod and refill,vaporesso dojo blast 2000 go prefilled replacement pods,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-prefilled-replacement-pods,flavour,strawberry raspberry cherry ice,not listed on VOS,,3.89,https://www.vampirevape.co.uk/dojo-blast-2000-go-prefilled-transparent-pod-and-refill,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,blueberry,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,cherry ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,cola,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,double apple,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,fizzy lychee,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,grape,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,juicy peach,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,strawberry ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,strawberry raspberry cherry ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 2000 go transparent prefilled vape kit,vaporesso dojo blast 2000 go puffs pod kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-2000-go-pod-kit,flavour,ten tangerines,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-2000-go-transparent-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,blueberry ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,double apple,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,kiwi passion fruit guava,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,pineapple ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,sweet grape,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,ten tangerines,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
vampirevape.co.uk,dojo blast 6000 prefilled vape kit,vaporesso dojo blast 6000 puffs vape kit,https://vapeonlinestore.co.uk/products/vaporesso-dojo-blast-6000-vape-kit,flavour,watermelon ice,not listed on VOS,,4.99,https://www.vampirevape.co.uk/dojo-blast-6000-prefilled-vape-kit,high
